gm_name,n_grams,counts,percent
,строп стп,2,0.03575898444484177
,супербелая текс,2,0.03575898444484177
,сухой строганный,2,0.03575898444484177
,тачка строительная,2,0.03575898444484177
,текс профи,5,0.08939746111210442
,текс стройтекс,4,0.07151796888968354
,телескопическая эмаль,4,0.07151796888968354
,темно коричневый,6,0.1072769533345253
,темно серый,2,0.03575898444484177
,термосмесительный отопления,2,0.03575898444484177
,термостойкая черная,2,0.03575898444484177
,термоусаживаемые пк,2,0.03575898444484177
,терракотовый нф,2,0.03575898444484177
,тесьма atlanta,12,0.2145539066690506
,тесьма boston,6,0.1072769533345253
,тесьма filz,7,0.1251564455569462
,тесьма objekta,10,0.17879492222420884
,тесьма ohio,9,0.16091543000178796
,тесьма ontario,10,0.17879492222420884
,тесьма quickstep,14,0.2503128911138924
,тесьма tallinn,19,0.33971035222599677
,тип gv,3,0.05363847666726265
,тиски поворотные,3,0.05363847666726265
,тканевой основе,2,0.03575898444484177
,толщина нерж,11,0.19667441444662973
,толщина ппэ,3,0.05363847666726265
,торцевое насосу,5,0.08939746111210442
,торцовых головок,2,0.03575898444484177
,трапециевидные тип,2,0.03575898444484177
,трещотка торцовых,2,0.03575898444484177
,три круглых,2,0.03575898444484177
,тройник комб,8,0.14303593777936707
,тротуарная искусственный,8,0.14303593777936707
,тротуарный nf,3,0.05363847666726265
,труба pn,4,0.07151796888968354
,труба армированная,3,0.05363847666726265
,труба внутр,4,0.07151796888968354
,труба канализационная,6,0.1072769533345253
,труба напорная,2,0.03575898444484177
,труба толщина,3,0.05363847666726265
,ту гост,2,0.03575898444484177
,увел ресурс,3,0.05363847666726265
,угловой белая,3,0.05363847666726265
,угол внутренний,10,0.17879492222420884
,угол наружный,10,0.17879492222420884
,угольник комб,4,0.07151796888968354
,умывальник фостер,2,0.03575898444484177
,универсальная глянцевая,2,0.03575898444484177
,универсальная стройбриг,2,0.03575898444484177
,универсальный sikaflex,4,0.07151796888968354
,универсальный sikasil,2,0.03575898444484177
,упак tdm,2,0.03575898444484177
,уплотнение торцевое,5,0.08939746111210442
,усиленный латунный,2,0.03575898444484177
,установки ip,2,0.03575898444484177
,установочный инструмент,2,0.03575898444484177
,устойчивая finncolor,2,0.03575898444484177
,устроиство strip,4,0.07151796888968354
,утюг склеивания,3,0.05363847666726265
,фасадная finncolor,2,0.03575898444484177
,фасадная tikkurila,2,0.03575898444484177
,фасадная база,4,0.07151796888968354
,фен сварки,2,0.03575898444484177
,фена турбо,2,0.03575898444484177
,фибра армирования,2,0.03575898444484177
,фиксатор riccardi,3,0.05363847666726265
,фиксатор итарос,2,0.03575898444484177
,фильтр косой,3,0.05363847666726265
,фильтр сетчатый,4,0.07151796888968354
,флизелиновой основе,2,0.03575898444484177
,форма шар,2,0.03575898444484177
,формат fк,2,0.03575898444484177
,формат праздник,2,0.03575898444484177
,хвойных пород,7,0.1251564455569462
,хвоя ав,2,0.03575898444484177
,хвоя экстра,2,0.03575898444484177
,хлопковый рисунком,2,0.03575898444484177
,хлопковый смх,2,0.03575898444484177
,хм altstream,6,0.1072769533345253
,хомут нейлоновый,6,0.1072769533345253
,хром матовый,5,0.08939746111210442
,цвет венге,2,0.03575898444484177
,цвет вишня,2,0.03575898444484177
,цвет ольха,2,0.03575898444484177
,цвет орех,2,0.03575898444484177
,цем ii,2,0.03575898444484177
,цементной основе,2,0.03575898444484177
,цементный плиточный,2,0.03575898444484177
,цилиндр ригелем,4,0.07151796888968354
,цилиндр ригеля,3,0.05363847666726265
,черепица гибкая,4,0.07151796888968354
,черная certa,2,0.03575898444484177
,черный tdm,3,0.05363847666726265
,черный мл,3,0.05363847666726265
,черный народный,2,0.03575898444484177
,чистки ковровых,2,0.03575898444484177
,чистки полировки,3,0.05363847666726265
,шампунирования col,2,0.03575898444484177
,шаровый вр,3,0.05363847666726265
,шаровый нр,3,0.05363847666726265
,шаровый ручкой,2,0.03575898444484177
,шаровый сгоном,5,0.08939746111210442
,шир рулон,7,0.1251564455569462
,шлифмашинам columbus,2,0.03575898444484177
,шлифовальная однодисковая,3,0.05363847666726265
,шлифовальный sia,3,0.05363847666726265
,шнура месяцевидный,2,0.03575898444484177
,шпилькой шурупом,2,0.03575898444484177
,шпон дуб,2,0.03575898444484177
,штапель срезания,2,0.03575898444484177
,штукатурка гипсовая,4,0.07151796888968354
,штукатурка цементная,2,0.03575898444484177
,штуцер хм,6,0.1072769533345253
,шурупом дюбелем,2,0.03575898444484177
,щетка черная,2,0.03575898444484177
,щётка стандарт,3,0.05363847666726265
,щётка шампунирования,2,0.03575898444484177
,эва подошве,2,0.03575898444484177
,экстралайт компрессия,2,0.03575898444484177
,эл лобзика,2,0.03575898444484177
,электрический ramax,4,0.07151796888968354
,электроизоляционная unibob,6,0.1072769533345253
,эльф бел,5,0.08939746111210442
,эмаль белая,6,0.1072769533345253
,эмаль вгт,2,0.03575898444484177
,эмаль пф,4,0.07151796888968354
,эмаль термостойкая,2,0.03575898444484177
,эмульсионная брит,2,0.03575898444484177
,ями ями,8,0.14303593777936707
OSB,osb кроношпан,2,15.384615384615385
OSB,osb малоформатное,2,15.384615384615385
OSB,osb нлк,3,23.076923076923077
OSB,osb талион,2,15.384615384615385
Автоматические выключатели,easy sche,11,4.602510460251046
Автоматические выключатели,sche ez,11,4.602510460251046
Автоматические выключатели,sh авв,4,1.6736401673640167
Автоматические выключатели,sh ка,12,5.02092050209205
Автоматические выключатели,автоматический выключатель,34,14.225941422594142
Автоматические выключатели,автоматический модульный,12,5.02092050209205
Автоматические выключатели,автоматический однополюсный,6,2.510460251046025
Автоматические выключатели,ва ка,5,2.092050209205021
Автоматические выключатели,выключатель автоматический,18,7.531380753138075
Автоматические выключатели,выключатель двухполюсной,7,2.928870292887029
Автоматические выключатели,выключатель двухполюсный,3,1.2552301255230125
Автоматические выключатели,выключатель однополюсной,8,3.3472803347280333
Автоматические выключатели,выключатель однополюсный,7,2.928870292887029
Автоматические выключатели,выключатель трехполюсной,3,1.2552301255230125
Автоматические выключатели,выключатель трехполюсный,6,2.510460251046025
Автоматические выключатели,двухполюсной iek,2,0.8368200836820083
Автоматические выключатели,двухполюсной sh,5,2.092050209205021
Автоматические выключатели,двухполюсный iek,3,1.2552301255230125
Автоматические выключатели,ка easy,11,4.602510460251046
Автоматические выключатели,ка ekf,2,0.8368200836820083
Автоматические выключатели,ка sche,2,0.8368200836820083
Автоматические выключатели,ка sh,4,1.6736401673640167
Автоматические выключатели,ка tdm,2,0.8368200836820083
Автоматические выключатели,ка авв,12,5.02092050209205
Автоматические выключатели,модульный ка,12,5.02092050209205
Автоматические выключатели,однополюсной sh,7,2.928870292887029
Автоматические выключатели,однополюсный iek,5,2.092050209205021
Автоматические выключатели,однополюсный ва,5,2.092050209205021
Автоматические выключатели,однополюсный ка,3,1.2552301255230125
Автоматические выключатели,трехполюсной ка,3,1.2552301255230125
